562,24.75,1330.0,971.0,27.0,27.0,2000.0,1001.0,24.0,28.0,3156.0,841.0,40.0,24.0,2837.0,740.0,32.0,26.0,2038.0,1378.0,23.0,25.0,2861.0,1206.0,33.0,25.0,2862.0,967.0,37.0,32.0,3364.0,446.0,40.0,26.0,2396.0,741.0,25.0,25.5,2168.5,504.5,22.5,27.0,2887.0,324.0,33.0,23.0,3070.0,852.0,37.0,28.0,3102.0,661.0,38.0,20.0,3347.0,978.0,45.0,27.0,3149.0,1023.0,36.0,24.0,3363.0,692.0,32.0,31.0,2405.0,987.0,22.0,25.0,3057.0,459.0,36.0,30.0,2939.0,293.0,33.0,27.0,2153.0,574.0,34.0,21.0,2721.0,1206.0,32.0,30.0,3342.0,468.0,54.0,14.0,3391.0,465.0,14.0
563,25.0,1330.0,971.0,27.0,28.0,2000.0,1000.0,24.0,28.0,3157.0,840.0,40.0,24.0,2838.0,740.0,32.0,27.0,2038.0,1378.0,22.0,26.0,2860.0,1206.0,34.0,25.0,2860.0,966.0,37.0,33.0,3363.0,445.0,40.0,26.0,2397.0,740.0,25.0,25.0,2169.0,504.0,23.0,27.0,2888.0,324.0,33.0,23.0,3070.0,853.0,38.0,28.0,3102.0,660.5,38.0,20.0,3348.0,978.0,44.0,27.0,3148.0,1024.0,36.0,24.0,3364.0,690.0,32.0,30.0,2405.0,987.0,23.0,26.0,3060.0,456.0,36.0,30.0,2941.0,294.0,33.0,28.0,2154.0,573.0,34.0,20.0,2722.0,1205.0,33.0,30.0,3341.0,468.0,54.0,14.0,3391.5,466.0,14.0
564,25.200000000000045,1330.2,971.0,27.0,28.0,2001.0,1000.0,24.0,28.0,3158.0,839.0,40.0,24.0,2840.0,740.0,32.0,27.0,2038.0,1377.0,22.0,25.0,2859.0,1205.0,34.0,25.0,2858.0,965.0,37.0,34.0,3362.0,444.0,40.0,26.0,2397.0,738.0,25.0,25.0,2169.5,503.5,23.0,28.0,2889.0,325.0,34.0,23.0,3069.0,853.0,39.0,28.0,3102.0,660.0,38.0,20.0,3349.0,978.0,44.0,27.0,3147.0,1025.0,37.0,25.0,3365.0,688.0,32.0,29.0,2404.0,987.0,24.0,26.0,3062.0,452.0,35.0,30.0,2944.0,296.0,34.0,28.0,2155.0,571.0,34.0,20.0,2723.0,1205.0,33.0,30.0,3340.0,468.0,55.0,14.0,3392.0,467.0,14.0
565,25.399999999999977,1330.4,971.0,27.0,27.0,2001.0,999.0,23.0,28.0,3159.0,837.0,39.0,24.0,2840.0,738.0,31.0,27.0,2038.0,1376.5,22.0,25.0,2858.0,1205.0,34.0,25.0,2856.0,965.0,37.0,35.0,3361.0,444.0,40.0,26.0,2398.0,737.0,25.0,25.0,2170.0,503.0,23.0,28.0,2890.0,326.0,34.0,22.5,3068.5,853.5,39.5,28.0,3103.0,659.0,38.0,20.0,3350.0,978.0,43.0,26.0,3145.0,1025.0,37.0,25.0,3366.0,686.0,32.0,28.0,2404.0,986.0,25.0,26.0,3064.0,449.0,35.0,30.0,2946.0,296.0,33.0,28.0,2156.0,570.0,33.0,20.0,2725.0,1204.0,33.0,30.0,3339.0,468.0,56.0,14.0,3391.8,466.8,14.0
566,25.600000000000023,1330.6,971.0,27.0,28.0,2001.0,998.0,23.0,28.0,3160.0,836.0,39.0,24.0,2841.0,737.0,31.0,27.0,2038.0,1376.0,22.0,25.0,2857.0,1205.0,34.0,25.0,2854.0,964.0,37.0,36.0,3360.0,443.0,40.0,26.0,2398.0,736.0,25.0,26.0,2170.0,503.0,23.0,28.0,2891.0,326.0,34.0,22.0,3068.0,854.0,40.0,28.0,3103.0,658.0,38.0,20.0,3351.0,978.0,43.0,26.0,3144.0,1026.0,37.0,26.0,3367.0,685.0,33.0,27.0,2403.0,986.0,25.0,27.0,3066.0,446.0,35.0,30.0,2948.0,297.0,33.0,29.0,2157.0,569.0,33.0,20.0,2726.0,1203.0,33.0,30.0,3338.0,468.0,57.0,14.0,3391.6,466.6,14.0
567,25.799999999999955,1330.8,971.0,27.0,28.0,2002.0,997.0,23.0,28.0,3161.0,835.0,39.0,24.0,2842.0,736.0,31.0,28.0,2038.0,1376.0,22.0,25.0,2856.0,1204.0,34.0,24.0,2852.0,963.0,37.0,37.0,3359.0,443.0,40.0,26.0,2398.0,735.0,25.0,26.0,2171.0,502.0,23.0,28.0,2892.0,327.0,34.0,22.0,3067.5,854.0,40.5,28.0,3103.0,657.5,38.0,20.0,3352.0,978.0,42.0,26.0,3143.0,1027.0,37.0,26.0,3368.0,683.0,33.0,26.0,2403.0,986.0,26.0,27.0,3068.0,442.0,35.0,30.0,2950.0,297.0,32.0,29.0,2158.0,567.0,33.0,20.0,2727.0,1203.0,33.0,30.0,3338.0,468.0,58.0,14.0,3391.4,466.4,14.0
568,26.0,1331.0,971.0,27.0,27.0,2002.0,996.0,23.0,28.0,3162.0,834.0,39.0,24.0,2843.0,735.0,31.0,27.0,2038.0,1376.0,22.0,25.0,2855.0,1204.0,34.0,24.0,2850.0,963.0,37.0,38.0,3358.0,442.0,40.0,26.0,2399.0,733.0,25.0,26.0,2171.5,502.0,23.5,29.0,2893.0,328.0,35.0,22.0,3067.0,854.0,41.0,28.0,3103.0,657.0,38.0,20.0,3353.0,978.0,41.0,26.0,3142.0,1028.0,38.0,26.0,3369.0,681.0,33.0,25.0,2402.0,985.0,27.0,28.0,3071.0,439.0,34.0,30.0,2953.0,298.0,32.0,30.0,2159.0,566.0,32.0,20.0,2729.0,1202.0,33.0,29.0,3341.0,468.0,56.0,14.0,3391.2,466.2,14.0
569,26.200000000000045,1331.0,970.8,27.0,28.0,2003.0,995.0,23.0,28.0,3163.0,833.0,39.0,25.0,2844.0,734.0,31.0,27.0,2038.0,1376.0,21.0,25.0,2854.0,1204.0,34.0,24.0,2848.0,962.0,37.0,40.0,3358.0,442.0,40.0,26.0,2399.0,732.0,25.0,26.0,2172.0,502.0,24.0,29.0,2894.0,328.0,35.0,22.0,3067.0,855.0,42.0,28.0,3104.0,656.0,38.0,20.0,3354.0,978.0,41.0,25.0,3141.0,1028.0,38.0,27.0,3370.0,679.0,33.0,24.0,2402.0,985.0,28.0,28.0,3073.0,436.0,34.0,30.0,2955.0,299.0,31.0,30.0,2160.0,564.0,32.0,20.0,2730.0,1201.0,33.0,29.0,3344.0,468.0,54.0,14.0,3391.0,466.0,14.0
570,26.399999999999977,1331.0,970.6,27.0,28.0,2003.0,994.0,22.0,28.0,3165.0,832.0,39.0,25.0,2845.0,733.0,31.0,27.0,2038.0,1376.0,22.0,25.0,2853.0,1203.0,34.0,24.0,2846.0,961.0,37.0,39.0,3357.0,442.0,40.0,26.0,2400.0,731.0,24.0,26.0,2172.0,501.0,24.0,29.0,2895.0,329.0,35.0,22.0,3066.0,855.0,42.0,28.0,3104.0,655.5,38.0,20.0,3355.0,978.0,40.0,25.0,3140.5,1028.5,38.0,27.0,3371.0,677.0,33.0,23.0,2401.0,985.0,28.0,29.0,3075.0,432.0,34.0,30.0,2957.0,299.0,31.0,31.0,2161.0,563.0,32.0,20.0,2731.0,1201.0,33.0,29.0,3348.0,469.0,53.0,14.0,3389.0,466.5,14.0
571,26.600000000000023,1331.0,970.4,27.0,28.0,2004.0,993.0,22.0,28.0,3166.0,831.0,39.0,25.0,2846.0,732.0,31.0,27.0,2038.0,1376.0,21.5,25.0,2852.0,1203.0,34.0,24.0,2845.0,961.0,37.0,38.0,3357.0,442.0,41.0,26.0,2400.0,730.0,24.0,25.666666666666686,2172.0,500.6666666666667,24.0,30.0,2896.0,330.0,36.0,22.0,3066.0,855.0,43.0,28.0,3104.0,655.0,38.0,20.0,3356.0,978.0,40.0,25.0,3140.0,1029.0,38.0,28.0,3372.0,676.0,34.0,22.0,2401.0,984.0,29.0,29.0,3077.0,429.0,34.0,31.0,2960.0,300.0,30.0,31.0,2162.0,562.0,31.0,20.0,2732.0,1200.0,33.0,28.0,3351.0,469.0,51.0,14.0,3387.0,467.0,14.0
572,26.799999999999955,1331.0,970.2,27.0,28.0,2004.0,992.0,22.0,28.0,3167.0,830.0,38.0,25.0,2847.0,731.0,31.0,27.0,2038.0,1376.0,21.0,25.0,2851.0,1203.0,34.0,23.0,2843.0,960.0,36.0,38.0,3357.0,443.0,42.0,26.0,2401.0,728.0,24.0,25.333333333333314,2172.0,500.3333333333333,24.0,30.0,2897.0,330.0,35.0,22.0,3066.0,856.0,44.0,28.0,3104.0,654.0,38.0,20.0,3356.0,978.0,39.0,24.5,3139.5,1029.5,38.5,27.0,3372.0,675.0,34.0,21.0,2400.0,984.0,30.0,30.0,3080.0,426.0,34.0,31.0,2962.0,300.0,30.0,31.0,2163.0,560.0,31.0,20.0,2734.0,1199.0,33.0,28.0,3354.0,469.0,49.0,14.0,3385.0,467.5,14.0
573,27.0,1331.0,970.0,27.0,28.0,2005.0,991.0,22.0,28.0,3168.0,829.0,38.0,25.0,2848.0,730.0,31.0,27.0,2038.0,1376.0,22.0,25.0,2850.0,1202.0,34.0,23.0,2841.0,959.0,36.0,37.0,3357.0,443.0,42.0,26.0,2401.0,727.0,24.0,25.0,2172.0,500.0,24.0,30.0,2899.0,330.0,35.0,22.0,3067.0,855.0,44.0,28.0,3105.0,654.0,38.0,20.0,3356.0,978.0,38.5,24.0,3139.0,1030.0,39.0,27.0,3372.0,674.0,34.0,20.0,2400.0,984.0,31.0,29.0,3082.0,424.0,33.0,31.0,2964.0,301.0,29.0,32.0,2164.0,559.0,31.0,20.0,2735.0,1199.0,33.0,28.0,3358.0,470.0,48.0,14.0,3383.0,468.0,14.0
574,27.200000000000045,1331.2,970.0,27.0,28.0,2005.0,990.0,22.0,28.0,3169.0,828.0,38.0,26.0,2849.0,729.0,31.0,26.0,2038.0,1376.0,22.0,25.0,2849.0,1202.0,34.0,23.0,2839.0,958.0,36.0,37.0,3357.0,444.0,43.0,26.0,2401.0,726.0,24.0,26.0,2172.0,500.0,24.0,30.0,2900.0,331.0,35.0,23.0,3068.0,855.0,44.0,28.0,3105.0,653.0,38.0,20.0,3356.0,978.0,38.0,24.0,3138.5,1030.5,39.0,27.0,3372.0,673.0,34.0,20.0,2400.0,984.0,32.0,29.0,3085.0,422.0,33.0,31.0,2967.0,302.0,29.0,32.0,2165.0,558.0,30.0,20.0,2736.0,1198.0,33.0,28.0,3358.0,469.0,47.0,14.0,3382.714285714286,467.0,14.0
575,27.399999999999977,1331.4,970.0,27.0,28.0,2006.0,990.0,22.0,28.0,3170.0,827.0,38.0,26.0,2849.0,727.0,30.0,26.0,2038.0,1376.0,21.0,25.0,2848.0,1202.0,34.0,23.0,2837.0,958.0,36.0,36.0,3357.0,444.0,44.0,26.0,2402.0,725.0,24.0,25.0,2172.0,500.0,24.0,30.0,2902.0,331.0,34.0,23.0,3069.0,855.0,44.0,28.0,3105.0,652.0,38.0,20.0,3356.0,978.5,38.0,24.0,3138.0,1031.0,39.0,26.0,3372.0,672.0,34.0,20.0,2400.0,983.0,31.0,28.0,3088.0,420.0,33.0,31.0,2969.0,302.0,28.0,33.0,2166.0,556.0,30.0,20.0,2738.0,1198.0,34.0,29.0,3359.0,468.0,47.0,14.0,3382.4285714285716,466.0,14.0
576,27.600000000000023,1331.6,970.0,27.0,28.0,2006.0,989.0,22.0,28.0,3171.0,826.0,38.0,26.0,2850.0,726.0,30.0,26.0,2038.0,1376.0,22.0,24.0,2847.0,1201.0,34.0,23.0,2835.0,957.0,36.0,36.0,3357.0,445.0,45.0,26.0,2402.0,723.0,24.0,26.0,2172.0,499.0,24.0,30.0,2903.0,332.0,34.0,24.0,3070.0,855.0,45.0,28.0,3106.0,652.0,38.0,20.0,3356.0,979.0,38.0,24.0,3138.0,1031.5,39.5,26.0,3372.0,671.0,34.0,20.0,2400.0,983.0,30.5,28.0,3090.0,418.0,33.0,31.0,2971.0,303.0,28.0,33.0,2167.0,555.0,30.0,20.0,2739.0,1197.0,33.0,29.0,3360.0,468.0,47.0,14.0,3382.1428571428573,465.0,14.0
577,27.799999999999955,1331.8,970.0,27.0,28.0,2006.0,988.0,22.0,28.0,3172.0,825.0,38.0,26.0,2851.0,725.0,30.0,26.0,2038.0,1376.0,21.5,24.0,2846.0,1201.0,34.0,22.0,2833.0,956.0,36.0,35.0,3356.0,445.0,45.0,26.0,2403.0,722.0,24.0,25.999999999999943,2172.3333333333335,498.6666666666667,24.33333333333303,30.0,2905.0,332.0,34.0,24.0,3071.0,854.0,45.0,27.0,3106.0,651.0,38.0,20.0,3356.0,979.0,37.0,24.0,3138.0,1032.0,40.0,26.0,3372.0,670.0,34.0,20.0,2400.0,983.0,30.0,27.0,3093.0,416.0,32.0,32.0,2974.0,304.0,28.0,34.0,2168.0,554.0,30.0,20.0,2741.0,1196.0,33.0,30.0,3360.0,467.0,47.0,14.0,3381.8571428571427,464.0,14.0
578,28.0,1332.0,970.0,27.0,28.0,2006.0,987.0,23.0,28.0,3174.0,824.0,38.0,26.0,2852.0,724.0,30.0,26.0,2038.0,1376.0,21.0,24.0,2845.0,1201.0,34.0,22.0,2831.0,956.0,36.0,34.0,3356.0,445.0,46.0,26.0,2403.0,721.0,24.0,26.000000000000057,2172.6666666666665,498.3333333333333,24.66666666666697,30.0,2907.0,333.0,34.0,25.0,3072.0,854.0,45.0,27.0,3106.0,650.5,38.0,20.0,3356.0,979.0,36.5,24.0,3138.0,1031.0,40.0,26.0,3373.0,670.0,35.0,20.0,2400.0,982.5,30.0,27.0,3096.0,414.0,32.0,31.0,2974.0,304.0,28.0,33.0,2169.0,553.0,29.0,20.0,2743.0,1195.0,33.0,30.0,3361.0,466.0,47.0,14.0,3381.5714285714284,463.0,14.0
579,28.200000000000045,1332.0,970.0,27.0,28.0,2007.0,986.0,23.0,27.0,3175.0,823.0,38.0,27.0,2853.0,723.0,30.0,26.0,2039.0,1377.0,22.0,24.0,2844.0,1200.0,34.0,22.0,2829.0,955.0,36.0,34.0,3356.0,446.0,47.0,26.0,2404.0,720.0,24.0,26.0,2173.0,498.0,25.0,30.0,2908.0,333.0,33.0,25.0,3073.0,854.0,45.0,27.0,3106.0,650.0,38.0,20.0,3356.0,979.0,36.0,25.0,3138.0,1031.0,40.0,25.0,3373.0,669.0,35.0,20.0,2400.0,982.0,30.0,26.0,3098.0,412.0,32.0,31.0,2975.0,305.0,28.0,33.0,2170.0,552.0,29.0,20.0,2745.0,1195.0,33.0,31.0,3362.0,466.0,47.0,14.0,3381.285714285714,462.0,14.0
580,28.399999999999977,1332.0,970.0,27.0,28.0,2007.0,985.0,23.0,27.0,3176.0,822.0,38.0,27.0,2854.0,722.0,30.0,25.0,2039.0,1377.0,22.0,24.0,2843.0,1200.0,34.0,22.0,2827.0,954.0,36.0,33.0,3356.0,446.0,47.0,26.0,2404.0,719.0,24.0,25.0,2173.0,498.0,25.0,30.0,2910.0,333.0,33.0,26.0,3074.0,854.0,46.0,27.0,3106.0,649.6666666666666,38.0,20.0,3356.0,979.5,36.0,25.5,3138.5,1031.0,40.0,25.0,3373.0,668.0,35.0,20.0,2400.0,982.0,29.0,26.0,3101.0,410.0,32.0,31.0,2976.0,306.0,29.0,33.0,2171.0,552.0,29.0,20.0,2746.0,1194.0,33.0,31.0,3362.0,465.0,46.0,14.0,3381.0,461.0,14.0
581,28.600000000000023,1332.0,970.0,27.0,28.0,2007.0,984.0,24.0,27.0,3177.0,821.0,38.0,27.0,2855.0,721.0,30.0,25.0,2039.0,1377.0,21.0,24.0,2842.0,1200.0,34.0,22.0,2826.0,954.0,36.0,33.0,3356.0,447.0,48.0,26.0,2405.0,718.0,24.0,26.0,2173.0,498.0,25.0,30.0,2911.0,334.0,33.0,26.0,3075.0,853.0,45.0,27.0,3106.0,649.3333333333334,38.0,20.0,3356.0,980.0,36.0,26.0,3139.0,1031.0,40.0,25.0,3373.0,667.0,35.0,20.0,2400.0,981.6666666666666,28.666666666666515,25.0,3104.0,408.0,31.0,31.0,2976.0,307.0,29.0,33.0,2172.0,551.0,29.0,20.0,2748.0,1193.0,33.0,32.0,3363.0,464.0,46.0,14.0,3384.5,454.0,14.0
582,28.799999999999955,1332.0,970.0,27.0,28.0,2007.0,983.0,24.0,27.0,3178.0,820.0,38.0,27.0,2856.0,720.0,30.0,25.0,2039.0,1377.0,22.0,24.0,2841.0,1199.0,34.0,21.0,2825.0,953.0,35.0,32.0,3356.0,447.0,49.0,26.0,2405.0,717.0,24.0,26.0,2173.0,497.0,25.0,30.0,2913.0,334.0,32.0,26.0,3077.0,852.0,44.0,27.0,3106.0,649.0,38.0,20.0,3356.0,979.0,36.0,26.5,3139.0,1031.0,40.0,24.0,3373.0,666.0,35.0,20.0,2400.0,981.3333333333334,28.333333333333485,25.0,3107.0,406.0,31.0,30.0,2977.0,307.0,30.0,33.0,2173.0,551.0,29.0,20.0,2750.0,1193.0,33.0,32.0,3364.0,464.0,46.0,14.0,3388.0,447.0,14.0
583,29.0,1332.0,970.0,27.0,28.0,2008.0,983.0,25.0,27.0,3179.0,820.0,38.0,27.0,2857.0,719.0,30.0,25.0,2039.0,1377.0,21.5,24.0,2840.0,1199.0,34.0,21.0,2824.0,953.0,35.0,32.0,3356.0,448.0,50.0,26.0,2406.0,716.0,24.0,25.666666666666686,2173.0,496.6666666666667,25.0,30.0,2914.0,335.0,32.0,27.0,3078.0,852.0,43.0,27.0,3106.3333333333335,648.6666666666666,38.0,20.14285714285711,3356.0,979.0,36.0,27.0,3139.0,1031.0,40.0,24.0,3373.0,665.0,35.0,20.0,2400.0,981.0,28.0,24.0,3109.0,404.0,31.0,30.0,2978.0,308.0,30.0,32.0,2174.0,550.0,29.0,20.0,2752.0,1192.0,33.0,33.0,3364.0,463.0,46.0,14.0,3391.0,443.0,14.0
584,29.25,1332.25,970.0,27.0,28.0,2008.0,982.0,25.0,26.0,3180.0,819.0,38.0,28.0,2858.0,718.0,30.0,25.0,2039.0,1377.0,21.0,24.0,2839.0,1199.0,34.0,20.5,2823.5,952.5,34.5,32.0,3356.0,446.0,50.0,26.0,2406.0,715.0,24.0,25.333333333333314,2173.0,496.3333333333333,25.0,30.0,2916.0,335.0,32.0,27.0,3080.0,851.0,43.0,27.0,3106.6666666666665,648.3333333333334,38.0,20.285714285714334,3356.0,979.0,36.0,28.0,3140.0,1031.0,41.0,24.0,3373.0,664.0,35.0,20.0,2400.0,981.0,27.5,24.0,3112.0,402.0,31.0,30.0,2978.0,309.0,31.0,32.0,2175.0,549.0,29.0,20.0,2753.0,1191.0,32.0,33.0,3365.0,462.0,46.0,14.0,3393.0,439.0,14.0
585,29.5,1332.5,970.0,27.0,28.0,2008.0,981.0,25.0,26.0,3181.0,818.0,38.0,28.0,2858.0,716.0,29.0,25.0,2039.0,1377.0,22.0,24.0,2838.0,1198.0,34.0,20.0,2823.0,952.0,34.0,33.0,3356.0,445.0,51.0,26.0,2407.0,714.0,24.0,25.0,2173.0,496.0,25.0,30.0,2918.0,336.0,32.0,27.0,3082.0,851.0,42.0,27.0,3107.0,648.0,38.0,20.428571428571445,3356.0,979.0,36.0,28.0,3140.0,1030.0,41.0,24.0,3374.0,664.0,36.0,20.0,2400.0,981.0,27.0,23.0,3115.0,400.0,30.0,30.0,2979.0,310.0,31.0,32.0,2176.0,549.0,29.0,20.0,2755.0,1190.0,32.0,34.0,3366.0,462.0,46.0,14.0,3395.0,435.0,14.0
586,29.75,1332.75,970.0,27.0,28.0,2008.0,980.0,26.0,26.0,3182.0,817.0,38.0,28.0,2858.0,714.0,29.0,24.0,2039.0,1377.0,22.0,24.0,2837.0,1198.0,34.0,20.0,2822.5,952.0,34.0,34.0,3356.0,444.0,52.0,26.0,2408.0,714.0,24.0,26.0,2173.0,496.0,25.0,30.0,2919.0,335.0,32.0,28.0,3083.0,850.0,41.0,27.0,3107.0,647.6666666666666,38.0,20.571428571428555,3356.0,979.0,36.0,29.0,3140.0,1030.0,41.0,24.0,3373.0,663.0,36.0,20.0,2400.0,980.5,27.0,23.0,3117.0,398.0,30.0,30.0,2980.0,311.0,32.0,32.0,2177.0,548.0,29.0,20.0,2757.0,1190.0,32.0,35.0,3366.0,460.0,45.0,14.0,3397.0,431.0,14.0
587,30.0,1333.0,970.0,27.0,28.0,2009.0,979.0,26.0,26.0,3183.0,816.0,38.0,28.0,2858.0,713.0,29.0,24.0,2039.0,1377.0,21.0,24.0,2836.0,1198.0,34.0,20.0,2822.0,952.0,34.0,35.0,3356.0,443.0,52.0,26.0,2408.0,713.0,24.0,25.0,2173.0,496.0,25.0,30.0,2920.0,335.0,32.0,28.0,3085.0,850.0,40.0,27.0,3107.0,647.3333333333334,38.0,20.714285714285666,3356.0,979.0,36.0,29.5,3140.5,1030.0,41.0,24.0,3373.0,662.0,36.0,20.0,2400.0,980.0,27.0,22.0,3120.0,396.0,30.0,29.0,2980.0,311.0,32.0,32.0,2179.0,548.0,29.0,20.0,2759.0,1189.0,32.0,37.0,3367.0,459.0,44.0,14.0,3399.0,427.0,14.0
588,30.0,1333.0,969.0,26.0,28.0,2009.0,978.0,26.0,26.0,3185.0,816.0,38.0,28.0,2859.0,711.0,29.0,24.0,2039.0,1377.0,22.0,23.5,2835.5,1197.5,34.0,19.5,2821.5,951.5,33.5,36.0,3356.0,442.0,53.0,26.0,2409.0,712.0,24.0,26.0,2174.0,496.0,26.0,30.0,2921.0,335.0,32.0,28.0,3087.0,849.0,40.0,27.0,3107.0,647.0,38.0,20.85714285714289,3356.0,979.0,36.0,30.0,3141.0,1030.0,41.0,24.0,3372.0,662.0,36.0,20.0,2400.0,980.0,26.0,22.0,3123.0,394.0,30.0,29.0,2981.0,312.0,32.0,31.0,2180.0,547.0,28.0,20.0,2760.0,1188.0,32.0,38.0,3368.0,458.0,43.0,14.0,3401.0,423.57142857142856,14.0
589,30.25,1333.0,969.0,26.0,28.0,2009.0,977.0,27.0,25.0,3186.0,815.0,38.0,29.0,2859.0,710.0,29.0,24.0,2039.0,1377.0,21.5,23.0,2835.0,1197.0,34.0,19.0,2821.0,951.0,33.0,37.0,3356.0,441.0,54.0,26.0,2409.0,711.0,24.0,26.0,2173.0,496.0,25.0,30.0,2922.0,335.0,32.0,29.0,3088.0,849.0,39.0,26.0,3107.0,647.0,38.0,21.0,3356.0,979.0,36.0,30.5,3141.0,1030.0,41.0,24.0,3372.0,661.0,36.0,20.0,2399.6666666666665,979.6666666666666,25.66666666666697,22.0,3126.0,392.0,30.0,29.0,2982.0,313.0,33.0,31.0,2181.0,546.0,28.0,20.0,2762.0,1188.0,32.0,40.0,3369.0,457.0,42.0,14.0,3403.0,420.14285714285717,14.0
590,30.5,1333.0,969.0,26.0,28.0,2009.0,976.0,27.0,25.0,3187.0,814.0,38.0,29.0,2859.0,708.0,29.0,24.0,2039.0,1377.0,21.0,23.0,2834.6666666666665,1197.0,34.0,19.0,2820.0,951.0,33.0,38.0,3356.0,440.0,54.0,26.0,2410.0,710.0,24.0,26.0,2172.6666666666665,496.0,25.0,30.0,2923.0,335.0,33.0,29.0,3090.0,848.0,38.0,26.0,3107.0,646.0,38.0,21.0,3356.0,978.5,36.0,31.0,3141.0,1030.0,41.0,24.0,3371.0,660.0,36.0,20.0,2399.3333333333335,979.3333333333334,25.33333333333303,22.0,3127.0,390.0,31.0,29.0,2982.0,314.0,33.0,31.0,2182.0,546.0,28.0,20.0,2764.0,1187.0,32.0,41.0,3370.0,456.0,41.0,14.0,3405.0,416.7142857142857,14.0
591,30.75,1333.0,969.0,26.0,28.0,2010.0,976.0,28.0,25.0,3188.0,813.0,38.0,29.0,2860.0,706.0,29.0,24.0,2040.0,1378.0,22.0,23.0,2834.3333333333335,1197.0,34.0,18.5,2819.5,950.5,32.5,39.0,3356.0,439.0,55.0,26.0,2411.0,709.0,24.0,26.0,2172.3333333333335,496.0,25.0,30.0,2924.0,334.0,33.0,30.0,3092.0,848.0,38.0,26.0,3107.3333333333335,645.6666666666666,38.0,21.0,3356.0,978.0,36.0,32.0,3142.0,1030.0,42.0,24.0,3370.5,659.5,36.0,20.0,2399.0,979.0,25.0,22.0,3129.0,388.0,32.0,28.0,2983.0,314.0,34.0,31.0,2183.0,545.0,28.0,20.0,2766.0,1186.0,32.0,43.0,3371.0,455.0,40.0,14.0,3407.0,413.2857142857143,14.0
592,31.0,1333.0,969.0,26.0,28.0,2010.0,974.0,27.0,25.0,3189.0,812.0,38.0,29.0,2860.0,705.0,29.0,24.0,2040.0,1377.0,22.0,23.0,2834.0,1197.0,34.0,18.0,2819.0,950.0,32.0,40.0,3356.0,438.0,56.0,26.0,2411.0,708.0,24.0,26.0,2172.0,496.0,25.0,30.0,2925.0,334.0,33.0,29.0,3093.0,846.0,37.0,26.0,3107.6666666666665,645.3333333333334,38.0,21.200000000000045,3356.0,978.0,36.0,31.0,3142.0,1030.0,41.0,24.0,3370.0,659.0,36.0,21.0,2399.0,978.0,25.0,22.0,3131.0,387.0,33.0,28.0,2984.0,315.0,34.0,31.0,2184.0,545.0,28.0,20.0,2768.0,1186.0,32.0,44.0,3372.0,454.0,39.0,14.0,3409.0,409.85714285714283,14.0
593,31.200000000000045,1333.2,969.0,26.0,28.0,2011.0,973.0,26.0,25.0,3190.0,812.0,38.0,29.0,2860.0,703.0,29.0,24.0,2040.0,1377.0,21.0,23.0,2833.6666666666665,1197.0,34.0,18.0,2818.5,950.0,32.0,40.0,3358.0,435.0,54.0,26.0,2412.0,708.0,24.0,26.0,2171.6666666666665,496.0,24.66666666666697,30.0,2926.0,334.0,33.0,28.0,3094.0,845.0,36.0,26.0,3108.0,645.0,38.0,21.399999999999977,3356.0,978.0,36.0,31.0,3143.0,1031.0,40.0,24.0,3369.5,658.5,36.0,21.0,2399.0,977.0,25.0,22.0,3133.0,385.0,34.0,28.0,2984.0,316.0,35.0,30.0,2185.0,544.0,28.0,20.0,2769.0,1185.0,32.0,46.0,3373.0,453.0,38.0,14.0,3411.0,406.42857142857144,14.0
594,31.399999999999977,1333.4,969.0,26.0,28.0,2011.0,972.0,26.0,24.0,3191.0,811.0,38.0,30.0,2861.0,702.0,28.0,25.0,2040.0,1376.0,22.0,23.0,2833.3333333333335,1197.0,34.0,18.0,2818.0,950.0,32.0,40.0,3361.0,432.0,52.0,26.0,2412.0,707.0,24.0,26.0,2171.3333333333335,496.0,24.33333333333303,30.0,2927.0,334.0,33.0,27.0,3096.0,844.0,36.0,26.0,3108.0,644.6666666666666,38.0,21.600000000000023,3356.0,978.0,36.0,31.0,3144.0,1031.0,40.0,24.0,3369.0,658.0,36.0,22.0,2399.0,976.0,25.0,23.0,3134.0,384.0,35.0,28.0,2985.0,317.0,35.0,30.0,2186.0,543.0,28.0,20.0,2771.0,1184.0,32.0,48.0,3374.0,452.0,38.0,14.0,3413.0,403.0,14.0
595,31.600000000000023,1333.6,969.0,26.0,28.0,2012.0,971.0,25.0,24.0,3192.0,810.0,38.0,30.0,2861.0,700.0,28.0,25.5,2040.0,1375.5,22.0,23.0,2833.0,1197.0,34.0,18.0,2818.0,950.0,32.166666666666515,40.0,3364.0,429.0,50.0,26.0,2413.0,706.0,24.0,26.0,2171.0,496.0,24.0,30.0,2928.0,334.0,34.0,26.0,3097.0,843.0,35.0,26.0,3108.0,644.3333333333334,38.0,21.799999999999955,3356.0,978.0,36.0,31.0,3145.0,1032.0,39.0,24.0,3369.0,657.0,36.0,23.0,2399.0,975.0,25.0,23.0,3136.0,382.0,36.0,28.0,2986.0,318.0,36.0,30.0,2187.0,543.0,28.0,20.0,2772.0,1183.0,32.0,44.0,3375.0,450.0,38.0,14.0,3414.375,400.125,14.0
